,Name,Sex,Event,Equipment,Age,AgeClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Wilks,McCulloch,Glossbrenner,IPFPoints,Tested,Country,Federation,Date,MeetCountry,MeetState,MeetName
1349479,Silvia Bunces,F,SBD,Raw,16.5,16-17,Sub-Juniors,49.8,52,65.0,72.5,77.5,,77.5,35.0,-40.0,-40.0,,35.0,90.0,97.5,105.0,,105.0,217.5,1,280.26,302.68,248.91,409.48,Yes,Ecuador,FESUPO,2016-12-08,Peru,,Campeonato Sudamericano de Powerlifting Classic
905217,Jeremy Davis,M,B,Raw,34.0,24-34,Open,80.2,82.5,,,,,,,,,,145.0,,,,,,145.0,2,98.84,98.84,95.47,604.4,,,IPL,2012-11-09,USA,NV,World Powerlifting Benchpress and Deadlift Championships
105807,Elliot Smith,M,B,Multi-ply,,,Law/Fire,82.5,82.5,,,,,,,,,,212.5,,,,,,212.5,1,142.36,142.36,137.43,645.7,Yes,USA,WABDL,1998-11-13,USA,OR,24 Hour Fitness World Bench Press and Deadlift
300782,Cole Barton #4,M,SBD,Single-ply,,,Boys,69.85,74.8,,,,,165.56,,,,,102.06,,,,,158.76,426.38,2,320.05,320.05,310.13,419.27,Yes,,THSPA,2011-01-27,USA,TX,Corsicana Powerlifting Meet
993514,Jan Jurenka,M,B,Single-ply,27.5,24-34,Open,123.9,125,,,,,,-240.0,240.0,242.5,,242.5,,,,,,242.5,1,138.44,138.44,131.92,566.77,Yes,Czechia,CSST,2004-05-22,Czechia,,Mistrovství Čech v Benčpresu
519454,Ray Mendoza,M,SBD,Single-ply,,,Boys,100.97,109.7,,,,,208.65,,,,,,,,,,,,DQ,,,,,Yes,,THSPA,2015-02-28,USA,TX,Holy Cross Invitational
565531,Ingvill Lindisdatter,F,SBD,Raw,,,Open,83.0,84,105.0,112.5,117.5,,117.5,57.5,-60.0,-60.0,,57.5,132.5,140.0,145.0,,145.0,320.0,1,287.09,287.09,251.2,492.46,Yes,,NSF,2013-10-05,Norway,,RM klassisk
1085106,Stacey Melo,F,SBD,Single-ply,,,Girls,65.77,67.3,,,,,115.67,,,,,43.09,,,,,86.18,244.94,6,254.75,254.75,224.82,369.71,Yes,,THSWPA,2015-01-24,USA,TX,Van Vandal Invitational
669150,Zac Boman,M,SBD,Raw,35.5,35-39,MR-O,136.9,120+,170.0,185.0,200.0,,200.0,130.0,140.0,152.5,,152.5,245.0,275.0,-287.5,,275.0,627.5,5,351.85,351.85,333.68,462.53,Yes,,USAPL,2015-08-08,USA,GA,Powerlifting For Pups
548406,Klaus WJ Bak,M,B,Single-ply,30.5,24-34,Open,112.0,125,,,,,,,,,,235.0,,,,,,235.0,1,137.55,137.55,131.67,582.35,Yes,,DSF,2010-08-21,Denmark,,JM Bænkpres
182158,Chad Holmes,M,D,Single-ply,,,Open,110.0,110,,,,,,,,,,,,,,,337.5,337.5,1,198.62,198.62,190.26,675.82,Yes,,USAPL,2003-10-04,USA,MO,Deadlift Nationals
500296,Gabriel Gutierrez,M,SBD,Single-ply,,,Boys,67.31,74.8,,,,,149.69,,,,,,,,,,,,DQ,,,,,Yes,,THSPA,2015-02-12,USA,TX,Banquete Quad Meet
1034712,Alex Galant,M,SBD,Single-ply,60.5,60-64,Masters 3,54.4,56,137.5,147.5,152.5,,152.5,65.0,72.5,-75.0,,72.5,137.5,150.0,155.0,,155.0,380.0,1,356.02,477.06,348.74,453.51,Yes,USA,IPF,2008-09-30,USA,CA,World Masters Powerlifting Championships
1233013,Jorma Kuukasjärvi,M,D,Multi-ply,50.0,50-54,M3,96.05,100,,,,,,,,,,,250.0,260.0,270.0,,270.0,270.0,1,167.13,188.85,160.8,568.01,,Finland,GPC,2016-06-06,Finland,,European Championships
526834,Ryan Hurst,M,SBD,Single-ply,18.5,18-19,Boys,66.22,67.1,,,,,226.8,,,,,97.52,,,,,217.72,542.04,1,424.45,441.43,411.96,534.19,Yes,,THSPA,2013-02-09,USA,TX,Eldorado Invitational
409946,Brandon Victorino,M,SBD,Single-ply,,,Boys,64.77,67.1,,,,,145.15,,,,,86.18,,,,,142.88,374.21,7,298.46,298.46,289.9,394.8,Yes,,THSPA,2017-01-14,USA,TX,Sandhills Invitational
1340782,Sergiy Naleykin,M,SBD,Multi-ply,27.0,24-34,Pro Open,90.0,90,,,,,439.98,,,,,331.12,,,,,344.73,1115.84,1,712.35,712.35,686.47,852.36,,Ukraine,IPA,2008-08-24,USA,OH,Powerstation Pro/Am
36931,Sergiy Ponomar,M,SBD,Single-ply,17.5,18-19,Sub-Juniors,64.3,67.5,150.0,160.0,165.0,,165.0,95.0,105.0,110.0,,110.0,-160.0,-160.0,-160.0,,,,DQ,,,,,Yes,,UkrainePF,2005-04-14,Ukraine,,Ukrainian Sub-Junior Powerlifting Championships
702098,Joseph Burke,M,SBD,Raw,26.5,24-34,MR-O,82.4,83,150.0,160.0,172.5,,172.5,-105.0,112.5,-122.5,,112.5,170.0,182.5,195.0,,195.0,480.0,7,321.79,321.79,310.66,462.64,Yes,,USAPL,2016-08-27,USA,RI,Newport Open
540670,Steffen Fisker,M,SBD,Single-ply,21.5,20-23,Juniors,105.0,110,,,,,282.5,,,,,145.0,,,,,250.0,677.5,1,404.84,408.89,388.47,497.69,Yes,,DSF,2010-04-03,Denmark,,DM Diverse
430891,Benito Orozco,M,SBD,Single-ply,,,Boys,80.83,82.1,,,,,149.69,,,,,115.67,,,,,170.1,435.45,9,295.37,295.37,285.27,390.43,Yes,,THSPA,2012-01-28,USA,TX,PANTHER POWER MEET
1032156,Akzhol Alymbek Uulu,M,SBD,Single-ply,20.5,20-23,Juniors,58.59,59,220.0,235.0,245.0,,245.0,140.0,145.0,150.0,,150.0,220.0,-230.0,230.0,,230.0,625.0,3,544.89,555.79,531.53,660.69,Yes,Kyrgyzstan,IPF,2015-08-31,Czechia,,World Sub-Juniors & Juniors Powerlifting Championships
1016856,Vesa Hartikainen,M,B,Single-ply,40.5,40-44,Open,74.65,75,,,,,,-185.0,187.5,-195.0,,187.5,,,,,,187.5,5,134.04,134.04,129.67,629.43,Yes,Finland,SVNL,2010-03-20,Finland,,Penkkipunnerruksen SM-kisat
355083,Jacob Lewallen,M,SBD,Single-ply,,,Boys,73.75,74.8,,,,,199.58,,,,,95.25,,,,,210.92,505.76,4,364.68,364.68,352.89,469.05,Yes,,THSPA,2016-01-13,USA,TX,Midway Invitational
69716,Beybyt Ilyasov,M,B,Raw,,,M2,108.0,110,,,,,,170.0,-180.0,-185.0,,170.0,,,,,,170.0,1,100.62,100.62,96.46,583.17,,,WRPF-KAZ,2018-09-15,Kazakhstan,,Kazakhstan Championships
659676,Dawn Williams,F,SBD,Raw,37.5,35-39,FR-O,83.7,84,140.0,150.0,-155.0,,150.0,90.0,95.0,97.5,,97.5,155.0,-160.0,,,155.0,402.5,22,359.57,359.57,314.43,615.86,Yes,,USAPL,2016-10-13,USA,GA,Raw Nationals
907355,S. Novikov,M,B,Raw,25.5,24-34,Open,64.52,66,,,,,,,,,,147.5,,,,,,147.5,3,118.02,118.02,114.66,730.13,Yes,,KPF,2013-04-25,Kazakhstan,,Kazakhstan Classic Powerlifting and Bench Press Championships
1260717,Mikola Grigorovich,M,B,Raw,47.0,45-49,Amateur Masters 45-49,94.15,100,,,,,,120.0,125.0,-130.0,,125.0,,,,,,125.0,1,78.07,84.48,75.16,466.9,,Ukraine,WPAU,2017-03-17,Ukraine,,Ukraine Open Championships
735403,Justin Ramos,M,SBD,Raw,20.0,20-23,MR-Jr,90.8,93,177.5,187.5,195.0,,195.0,125.0,130.0,-135.0,,130.0,207.5,217.5,222.5,,222.5,547.5,1,347.97,358.4,335.26,504.93,Yes,,USAPL,2017-03-11,USA,WY,Cowboy State Raw
63212,Jeremy Steingreber,M,SBD,Raw,38.0,35-39,Submasters 35-39,89.6,90,,,,,162.5,,,,,110.0,,,,,190.0,462.5,1,295.93,295.93,285.21,417.21,Yes,,NORCAL,2017-03-26,USA,CA,Regionals
796506,Aleksandr Kozlov,M,SBD,Single-ply,23.0,20-23,Pro Open,90.0,90,340.0,-367.5,-367.5,,340.0,200.0,-210.0,-210.0,,200.0,-280.0,-280.0,-280.0,,,,DQ,,,,,,,WRPF,2018-02-17,Russia,,Orel Championships
535012,Sergey Lisichkin,M,B,Single-ply,52.0,50-54,Masters 50-54,96.81,100,,,,,,140.0,160.0,-180.0,,160.0,,,,,,160.0,1,98.7,114.98,94.94,477.46,Yes,Russia,NAP,2011-09-26,Russia,,Golden Tiger Classic
68531,Kirstie Buccellato,F,SBD,Wraps,24.0,24-34,Open,47.85,48,,,,,102.5,,,,,80.0,,,,,107.5,290.0,1,384.97,384.97,342.72,572.71,,,APA,2015-04-18,USA,FL,Raw Nationals
534692,Denis Ovchinnikov,M,SBD,Wraps,31.0,24-34,Open,80.21,82.5,140.0,152.5,165.0,,165.0,105.0,-110.0,-110.0,,105.0,160.0,175.0,-190.0,,175.0,445.0,5,303.3,303.3,292.97,431.14,Yes,Russia,NAP,2011-09-26,Russia,,Golden Tiger Classic
683216,Jonathon Hermann,M,SBD,Raw,18.5,18-19,MR-O,79.5,83,132.5,142.5,150.0,,150.0,87.5,-102.5,102.5,,102.5,162.5,177.5,195.0,,195.0,447.5,1,306.72,318.99,296.33,436.89,Yes,,USAPL,2016-12-03,USA,AK,Southside Fall Classic
89276,Bradley Borsa,M,SBD,Multi-ply,,,Amateur Masters 40-44,75.0,75,,,,,188.24,,,,,149.69,,,,,195.04,532.97,1,379.77,379.77,367.36,485.86,,,IPA,2003-11-14,USA,PA,Senior Nationals
1409677,Lawrence Calabrese,M,SBD,Raw,30.0,24-34,Amateur Open,123.01,125,,,,,260.82,,,,,158.76,,,,,254.01,673.58,1,385.12,385.12,367.12,533.34,Yes,USA,RPS,2016-08-06,USA,NY,New York State Powerlifting Championships
595677,Bobby Wilson,M,SBD,Single-ply,50.5,50-54,m2,106.87,110,,,,,272.5,,,,,195.0,,,,,250.0,717.5,1,426.16,481.56,408.68,519.21,Yes,USA,NASA,2010-08-07,USA,CO,World Cup
1308958,Travis Bloomer,M,SBD,Single-ply,21.0,20-23,Open,125.5,125+,,,,,240.0,,,,,217.5,,,,,297.5,755.0,1,429.89,438.48,409.39,502.93,Yes,,CPU,2009-06-13,Canada,MB,Portage Strength Classic
40353,Volodymyr Makhnyuk,M,B,Single-ply,40.5,40-44,Open,82.5,82.5,,,,,,192.5,197.5,-202.5,,197.5,,,,,,197.5,1,132.31,132.31,127.73,610.97,Yes,Ukraine,UkrainePF,1998-07-12,Ukraine,,Ukrainian Bench Press Championships
635353,Jonah David Albert,M,SBD,Single-ply,20.0,20-23,M_JES_WPC,81.4,82.5,-190.0,190.0,-195.0,,190.0,-152.5,157.5,162.5,,162.5,227.5,250.5,260.0,-265.0,260.0,612.5,1,413.67,426.08,399.46,522.73,,USA,WPC,2016-11-07,USA,LA,Worlds
162808,Jaime Jackson,F,SBD,Wraps,,,Open,68.95,75,,,,,158.76,,,,,61.23,,,,,147.42,367.41,1,369.38,369.38,325.71,610.68,,,SPF,2011-10-22,USA,VA,Brute's Halloween Howl
510902,N Calloway,M,SBD,Single-ply,,,Boys,77.11,82.1,,,,,151.95,,,,,97.52,,,,,163.29,412.77,11,288.61,288.61,279.01,383.71,Yes,,THSPA,2011-01-22,USA,TX,Montgomery Invitational
1268775,Yuriy Mar'Yanovskiy,M,D,Raw,17.5,18-19,Amateur Teen 18-19,80.7,82.5,,,,,,,,,,,210.0,225.0,232.5,,232.5,232.5,1,157.86,167.34,152.47,562.98,,Ukraine,WPAU,2013-09-14,Ukraine,,Open Ukraine Cup
304435,Seth Munoz,M,SBD,Single-ply,,,Boys,50.8,51.7,,,,,115.67,,,,,63.5,,,,,151.95,331.12,2,333.05,333.05,327.75,427.05,Yes,,THSPA,2019-02-09,USA,TX,Iron Lion Invitational
722654,Bill Sindelar,M,SBD,Single-ply,66.5,65-69,M-M3,118.9,120,-212.5,212.5,227.5,,227.5,160.0,167.5,175.0,,175.0,217.5,227.5,-250.0,,227.5,630.0,2,362.99,548.47,346.57,439.08,Yes,USA,USAPL,2018-05-18,USA,WA,Open Nationals
1281771,Volodimir Ivasyutin,M,D,Single-ply,22.0,20-23,Am J,74.0,75,,,,,,,,,,,180.0,195.0,-217.5,,195.0,195.0,1,140.27,141.67,135.72,463.0,,Ukraine,UPC,2017-10-06,Ukraine,,Ukrainian Cup
1155313,Melissa Almavaz,F,SBD,Single-ply,,,Girls,77.56,82.3,,,,,65.77,,,,,,,,,,,,DQ,,,,,Yes,,THSWPA,2017-02-04,USA,TX,Mathis Invitational
680235,Emily Snee,F,SBD,Raw,22.5,20-23,FR-Jr,61.9,63,92.5,100.0,105.0,,105.0,55.0,62.5,-67.5,,62.5,140.0,152.5,157.5,,157.5,325.0,1,353.75,353.75,312.43,566.09,Yes,,USAPL,2018-05-12,USA,PA,Kilodelphia Iron Open
1378493,Greg Doucette,M,SBD,Single-ply,30.0,24-34,Open,82.1,82.5,252.5,265.0,272.5,,272.5,217.5,227.5,-232.5,,227.5,275.0,287.5,-292.5,,287.5,787.5,2,529.1,529.1,510.84,651.76,Yes,Canada,NAPF,2005-11-09,USA,FL,Pan-American Powerlifting Championships
503942,Lazaro Bernabe,M,SBD,Single-ply,,,Boys,98.07,99.7,,,,,258.55,,,,,131.54,,,,,229.06,619.15,1,379.83,379.83,365.25,475.93,Yes,,THSPA,2017-02-04,USA,TX,Valley View ISD Pharr tx
12046,Maik Müller,M,B,Single-ply,37.5,35-39,Open,90.7,93,,,,,,152.5,160.0,-165.0,,160.0,,,,,,160.0,1,101.74,101.74,98.03,495.11,Yes,,BVDK,2018-06-09,Germany,NW,Bezirksmeisterschaft Bankdruecken Niederrhein
121612,Ausby Alexander,M,SBD,Single-ply,27.5,24-34,Open,67.3,67.5,257.5,270.0,-277.5,,270.0,147.5,157.5,162.5,,162.5,-265.0,265.0,-272.5,,265.0,697.5,2,539.06,539.06,522.93,661.43,,USA,USPF,1984-07-07,USA,OH,Senior National Championships
1096926,Teresa Ramirez,F,SBD,Single-ply,,,Girls,49.35,51.9,,,,,61.23,,,,,43.09,,,,,113.4,217.72,4,282.47,282.47,250.99,376.51,Yes,,THSWPA,2014-02-08,USA,TX,San Saba Invitational
58351,萩原 杏奈,F,SBD,Single-ply,27.0,24-34,Open,50.9,52,115.0,122.5,130.0,,130.0,45.0,-50.0,50.0,,50.0,120.0,125.0,-130.0,,125.0,305.0,4,386.53,386.53,342.92,480.57,Yes,,JPA,2013-05-31,Japan,,Japanese Powerlifting Championships
1092279,Nancy Castillo,F,SBD,Single-ply,,,Girls,84.46,90,,,,,111.13,,,,,49.9,,,,,113.4,274.42,1,244.05,244.05,213.27,370.76,Yes,,THSWPA,2017-02-11,USA,TX,Mount Pleasant Invitational
305285,Diago Lara,M,SBD,Single-ply,,,Boys,55.25,55.7,,,,,136.08,,,,,83.91,,,,,151.95,371.95,1,343.13,343.13,335.79,440.17,Yes,,THSPA,2015-01-10,USA,TX,Sandhills Meet
1117418,Hailey Sebastian,F,SBD,Single-ply,,,Girls,63.14,67.3,,,,,95.25,,,,,47.63,,,,,99.79,242.67,6,260.18,260.18,229.74,372.31,Yes,,THSWPA,2015-02-12,USA,TX,Needville High School
1017889,Antti Kaipainen,M,SBD,Raw,18.5,18-19,Open,63.6,66,80.0,-90.0,95.0,,95.0,80.0,85.0,-87.5,,85.0,-115.0,115.0,130.0,,130.0,310.0,3,251.1,261.14,244.06,334.5,Yes,,SVNL,2014-01-11,Finland,,Klassinen voimanosto
483314,Michael Clift,M,SBD,Single-ply,,,Boys,94.8,99.7,,,,,233.6,,,,,140.61,,,,,215.46,589.67,2,367.14,367.14,353.37,464.17,Yes,,THSPA,2013-02-09,USA,TX,9th Annual Whitney Wildcat
985468,Khaled Ghazal,M,B,Single-ply,42.5,40-44,Open,105.0,105,,,,,,240.0,250.0,270.0,,270.0,,,,,,270.0,1,161.34,164.57,154.82,670.38,Yes,Czechia,CSST,2015-03-07,Czechia,,Mistrovství ČR v Benčpresu Mužů a Žen
167568,Tony Jones,M,B,Raw,,45-49,Masters 45-49,99.79,100,,,,,,,,,,208.65,,,,,,208.65,1,127.09,134.08,122.15,750.99,,,SPF,2012-04-28,USA,FL,Bash on the Beach
239191,Sebastian Biggins,M,SBD,Raw,,,M-C-U23,80.5,83,180.0,195.0,-202.5,,195.0,110.0,115.0,120.0,,120.0,190.0,200.0,205.0,,205.0,520.0,3,353.62,353.62,341.55,516.76,Yes,,EPA,2016-11-19,England,,South East Open
1303681,Rick Evans,M,B,Raw,,,Open,73.1,74,,,,,,,,,,137.5,,,,,,137.5,1,99.78,99.78,96.57,614.33,Yes,Canada,CPU,2017-11-12,Canada,AB,Powersurge VIII
149095,J. Ramon,M,SBD,Single-ply,,,Open,75.0,75,,,,,165.0,,,,,110.0,,,,,215.0,490.0,4,349.15,349.15,337.74,451.66,,,USPF,1987-10-03,USA,TX,Texas Cup
1186341,Patrik Nylen,M,B,Single-ply,,,Juniors,128.4,120+,,,,,,,,,,215.0,,,,,,215.0,2,121.88,121.88,115.94,510.48,Yes,,SSF,2015-11-28,Sweden,,U/J/V SM Bänkpress - utrustning
1081729,Sierra Gordon,F,SBD,Single-ply,,,Girls,89.54,90,,,,,163.29,,,,,68.04,,,,,136.08,367.41,1,318.15,318.15,276.67,450.87,Yes,,THSWPA,2017-01-19,USA,TX,CONROE TRI MEET
307637,Sebastien Garcia,M,SBD,Single-ply,,,Boys,58.42,59.8,,,,,111.13,,,,,52.16,,,,,111.13,274.42,7,239.9,239.9,234.05,329.79,Yes,,THSPA,2014-02-15,USA,TX,Highlander Powerlifting Meet
577084,Sverre Paulsen,M,B,Single-ply,52.5,50-54,Masters 50-59,69.2,75,,,,,,,,,,85.0,,,,,,85.0,4,64.26,74.87,62.29,388.96,Yes,,NSF,2006-08-26,Norway,,NM benkpress
844561,Joy Sun,F,SBD,Raw,20.0,20-23,Juniors 20-23,65.7,67.5,,,,,120.0,,,,,62.5,,,,,145.0,327.5,1,340.88,351.1,300.83,555.14,,,USPA,2016-12-10,USA,VA,Durable Holiday Classic
925627,Eelco van der Putte,M,D,Raw,,,Open,83.9,93,,,,,,,,,,,-190.0,190.0,-205.0,,190.0,190.0,3,126.02,126.02,121.62,434.79,Yes,,NZPF,2015-12-18,New Zealand,NTL,Brian's Gym Deadlift Challenge
719448,Xavier Braxton,M,SBD,Raw,23.5,24-34,MR-O,91.7,93,150.0,172.5,190.0,,190.0,110.0,127.5,137.5,,137.5,240.0,247.5,-272.5,,247.5,575.0,2,363.67,363.67,350.31,531.07,Yes,,USAPL,2018-02-17,USA,LA,Pelican State Open
143121,P. Manicchia,M,SBD,Single-ply,,,Open,67.5,67.5,,,,,210.0,,,,,165.0,,,,,227.5,602.5,2,464.54,464.54,450.59,579.02,,,USPF,1987-12-05,USA,TX,Greater Texas Classic
115128,D. Knott,M,SBD,Single-ply,,,Open,82.5,82.5,249.48,260.82,-272.16,,260.82,158.76,-167.83,167.83,,167.83,260.82,269.89,-281.23,,269.89,698.53,3,467.95,467.95,451.76,583.17,Yes,,AAU,1998-04-05,USA,CO,Senior Nationals
938432,Charlie Krause Jr,M,SBD,Wraps,40.0,40-44,Police and Fire,103.19,110,,,,,227.5,,,,,160.0,,,,,250.0,637.5,1,383.33,383.33,368.05,555.03,,,SPF,2018-07-14,USA,TX,Battle on the Bay 2
158567,Josh Sykes,M,SBD,Raw,22.0,20-23,M_J_R_BPU,62.5,67.5,100.0,110.0,-115.0,,110.0,80.0,85.0,-90.0,,85.0,150.0,160.0,170.0,,170.0,365.0,2,300.15,303.15,291.94,415.19,,UK,WPC,2013-09-01,England,,UK Grand Prix and BPU National Championships Raw
205194,Jess Sewastenko,F,SBD,Raw,21.5,20-23,Open,62.8,63,125.0,132.5,-140.0,,132.5,62.5,67.5,70.0,,70.0,140.0,150.0,160.0,,160.0,362.5,1,390.25,394.15,344.61,629.13,Yes,Australia,PA,2016-12-17,Australia,ACT,Capital Christmas Challenge
945438,Oleg Tarkhov,M,B,Single-ply,28.5,24-34,Open,85.6,93,,,,,,-252.5,-252.5,-252.5,,,,,,,,,DQ,,,,,Yes,,FPR,2014-03-12,Russia,,Russian Bench Press Championships
384662,Albert Salinas,M,SBD,Single-ply,,13-15,Freshmen,57.52,59.8,,,,,92.99,,,,,47.63,,,,,120.2,260.82,5,231.38,273.03,225.92,320.47,Yes,,THSPA,2014-02-01,USA,TX,J. W. Nixon Powerlifting Championships
263196,Jaylan Sharp,M,SBD,Single-ply,,,Boys,92.8,99.7,,,,,,,,,,,,,,,,,DQ,,,,,Yes,,THSPA,2017-01-19,USA,TX,Panther Powerlifting Meet
557855,Kai Sindre Gunderhuset,M,SBD,Single-ply,,,Juniors 19-23,62.45,66,145.0,155.0,165.0,,165.0,130.0,137.5,145.0,,145.0,155.0,165.0,170.0,,170.0,480.0,1,394.99,394.99,384.2,500.17,Yes,,NSF,2012-05-05,Norway,,Regionskamp
76627,M. Wakabayashi,F,SBD,Single-ply,,,Open,52.0,52,,,,,95.0,,,,,45.0,,,,,125.0,265.0,4,330.36,330.36,292.83,427.07,Yes,,JPA,1986-03-30,Japan,,Japanese Women's Nationals
464228,Nick Magnella,M,SBD,Single-ply,,,Boys,101.88,109.7,,,,,174.63,,,,,111.13,,,,,174.63,460.4,16,278.17,278.17,267.19,361.01,Yes,,THSPA,2010-02-19,USA,TX,Connally Cougar Classic
87659,D. Hall,M,SBD,Single-ply,,,Open,90.0,90,,,,,260.0,,,,,145.0,,,,,240.0,645.0,9,411.76,411.76,396.81,516.86,Yes,,USPF,1992-03-14,USA,NC,Collegiate Nationals
206953,Dale Smythe,M,B,Single-ply,,,Juniors,62.7,67.5,,,,,,,,,,102.5,,,,,,102.5,1,84.05,84.05,81.74,469.14,Yes,,PA,2004-01-01,Australia,,National Bench Press Cup
173504,Harry Hays,M,B,Raw,,,Open,100.0,100,,,,,,,,,,201.85,,,,,,201.85,1,122.84,122.84,118.06,725.57,,,SPF,2014-12-13,USA,GA,Body By George Mini Meet
677644,Matthew Reinfeldt,M,SBD,Single-ply,17.5,18-19,M-T,107.55,110,-217.7,217.7,226.8,,226.8,127.0,136.1,138.4,,138.4,229.1,235.9,242.7,,242.7,607.8,5,360.25,381.86,345.39,446.65,Yes,,USAPL,2016-03-11,USA,WI,WHSPA State Meet
375701,Elijah Sanchez,M,SBD,Single-ply,,,Boys,96.3,99.7,,,,,247.21,,,,,158.76,,,,,217.72,623.69,3,385.61,385.61,371.0,483.64,Yes,,THSPA,2015-01-31,USA,TX,WESLACO EAST WILDCAT INVITATIONAL
559578,Per Rassmussen,M,S,Single-ply,,,Open,79.9,82.5,-165.0,-165.0,,,,,,,,,,,,,,,DQ,,,,,Yes,,NSF,1982-03-06,Norway,,B og Veteran NM
1200223,Alexann Tureman,F,SBD,Single-ply,13.5,13-15,O,63.3,67.5,-27.5,27.5,30.0,,30.0,30.0,-35.0,-35.0,,30.0,62.5,67.5,75.0,,75.0,135.0,4,144.46,177.69,127.56,253.63,Yes,USA,IBSA,2012-07-01,USA,FL,World Bench Press & Powerlifting Championships
407023,Christian Baca,M,SBD,Single-ply,,,Boys,98.34,99.7,,,,,124.74,,,,,65.77,,,,,149.69,340.19,2,208.46,208.46,200.44,286.1,Yes,,THSPA,2017-01-21,USA,TX,Alpine Invitational
1228172,Marlies Götze,F,SBD,Wraps,23.0,20-23,J,69.4,75,-105.0,110.0,120.0,127.5,120.0,57.5,62.5,67.5,,67.5,120.0,140.0,-160.0,,140.0,327.5,1,327.76,327.76,288.97,541.87,,Germany,GPC,2014-06-02,Czechia,,European Championships
489123,Kip Ross,M,SBD,Single-ply,,,Boys,54.88,55.7,,,,,136.08,,,,,81.65,,,,,158.76,376.48,6,349.63,349.63,342.3,446.95,Yes,,THSPA,2016-03-11,USA,TX,Boys Region 2 Division 3
1120577,Marisabel Blanco,F,SBD,Single-ply,,,Girls,74.66,75,,,,,117.93,,,,,56.7,,,,,,,DQ,,,,,Yes,,THSWPA,2019-01-12,USA,TX,Princeton Invitational
281222,Brandon Hernandez,M,SBD,Single-ply,,,Boys,74.84,74.8,,,,,,,,,,,,,,,,,DQ,,,,,Yes,,THSPA,2019-02-21,USA,TX,Rider Boys Last Qualifier
609395,Amber Rogers,F,SBD,Wraps,31.5,24-34,wnov,51.07,52,,,,,55.0,,,,,45.0,,,,,87.5,187.5,1,237.01,237.01,210.25,343.38,Yes,,NASA,2016-08-13,USA,,World Cup
31007,Tetyana Belousova,F,B,Raw,39.5,35-39,Open,102.66,84+,,,,,,,,,,120.0,,,,,,120.0,1,99.18,99.18,84.91,778.8,Yes,,UkrainePF,2015-03-16,Ukraine,,Ukrainian Classic Bench Press Championship
372446,Colby Guzman,M,SBD,Single-ply,,,Boys,109.77,109.7,,,,,149.69,,,,,86.18,,,,,147.42,383.29,8,225.71,225.71,216.23,298.56,Yes,,THSPA,2017-02-09,USA,TX,Rice Consolidated Thursday Meet
939287,Ryan Soper,M,BD,Raw,29.0,24-34,Open,104.69,110,,,,,,,,,,195.0,,,,,295.0,490.0,1,293.11,293.11,281.28,,,,SPF,2019-02-09,USA,CA,Super Training Classic
390554,Curtis Hawkins,M,SBD,Single-ply,,,Boys,99.16,99.7,,,,,238.14,,,,,,,,,,,,DQ,,,,,Yes,,THSPA,2014-02-22,USA,TX,Del Valle Powerlifting Meet
1192617,Tommy Rundqvist,M,B,Single-ply,,,Open,127.4,120+,,,,,,,,,,210.0,,,,,,210.0,2,119.22,119.22,113.45,503.78,Yes,,SSF,2012-10-21,Sweden,,DM Bänkpress Sydsvenska
1366073,Anfisa Urivkova,F,BD,Raw,23.0,20-23,J,58.84,60,,,,,,45.0,50.0,-52.5,,50.0,95.0,102.5,105.0,,105.0,155.0,1,175.45,175.45,155.06,,Yes,Ukraine,GPA,2018-11-22,Ukraine,,World Championships
1275351,Garry Rae,M,SBD,Single-ply,,50-54,Masters 2,73.92,75,170.0,180.0,190.0,,190.0,130.0,140.0,-145.5,,140.0,190.0,215.0,222.5,,222.5,552.5,1,397.73,449.43,384.85,505.93,Yes,New Zealand,OceaniaPF,2002-12-06,New Zealand,BOP,Oceania Championships
85110,Ronald Marosan,M,SBD,Single-ply,,,Junior,67.5,67.5,,,,,231.33,,,,,138.35,,,,,224.53,594.21,1,458.15,458.15,444.39,571.95,,,USPF,1986-02-09,USA,OH,Ohio State Championships
1358750,Brian Budzinski,M,SBD,Wraps,44.0,40-44,MM1R,135.7,140,322.5,337.5,350.0,,350.0,175.0,182.5,197.5,,197.5,307.49,315.0,-322.5,,315.0,862.5,1,484.3,505.12,459.48,670.49,,,UPA,2015-05-16,USA,WI,Wisconsin State Powerlifting Championship
915257,Ondřej Mališka,M,SBD,Wraps,18.5,18-19,T17-19,73.3,75,,,,,190.0,,,,,120.0,,,,,227.5,537.5,2,389.26,404.84,376.74,575.0,,Czechia,FCST,2017-04-07,Czechia,,Mezinárodní Mistrovství ČR a SR v silovém trojboji a dřepu
474628,Jose Cerda,M,SBD,Single-ply,,,Boys,70.31,74.8,,,,,158.76,,,,,83.91,,,,,161.03,403.7,13,301.51,301.51,292.12,398.68,Yes,,THSPA,2015-02-21,USA,TX,Bullard Panther Invitational
